supplier,plant,dist_s_p,cost_per_unit_s_p,truck_cost_s_p,truck_cap_s_p
48007,9134,368.2406217,44.37623904,10000,500
48007,9135,376.8972874,44.37623904,10000,500
48007,9136,365.2414542,44.37623904,10000,500
48007,9137,368.2406217,44.37623904,10000,500
48007,9140,530.2176876,44.37623904,10000,500
48007,9141,710.4265339,85.41705536,10000,500
48007,9142,916.9834611,85.41705536,10000,500
48007,9143,770.6175928,78.3076336,10000,500
48007,9144,755.9026146,78.3076336,10000,500
48007,9145,764.5596183,78.3076336,10000,500
48007,9146,648.2687214,85.41705536,10000,500
48007,9147,821.6208753999999,78.3076336,10000,500
48007,9148,739.7522226,85.41705536,10000,500
48007,9149,619.8152708,85.41705536,10000,500
48007,9150,618.9902986,85.41705536,10000,500
48007,9151,715.9693606,44.37623904,10000,500
48007,9152,705.2757266,44.37623904,10000,500
48007,9153,499.1910037,44.37623904,10000,500
48007,9154,587.5639612,44.37623904,10000,500
48007,9155,227.78573474,28.80750432,10000,500
48007,9156,622.8131613,44.37623904,10000,500
48007,9158,597.4595024,44.37623904,10000,500
48007,9159,347.9985213,44.37623904,10000,500
48007,9160,391.3488418,44.37623904,10000,500
48007,9161,384.8329804,44.37623904,10000,500
48007,9162,391.3488418,44.37623904,10000,500
48007,9163,355.7839445,44.37623904,10000,500
48007,9164,384.8329804,44.37623904,10000,500
48007,9165,357.3410292,44.37623904,10000,500
48007,9166,391.3488418,44.37623904,10000,500
48007,9167,354.345105,44.37623904,10000,500
48007,9168,275.33520545,39.90745472,10000,500
48007,9169,603.129364,44.37623904,10000,500
48007,9171,605.7347227,44.37623904,10000,500
48007,9172,607.5164356,44.37623904,10000,500
48007,9173,603.129364,44.37623904,10000,500
48007,9174,584.4584181,44.37623904,10000,500
48007,9175,603.129364,44.37623904,10000,500
48007,9176,597.0201884,44.37623904,10000,500
48007,9177,597.2484051,44.37623904,10000,500
48007,9178,254.78900713000002,44.37623904,10000,500
48007,9180,694.0967858,85.41705536,10000,500
48007,9182,392.54518410000003,44.37623904,10000,500
48007,9183,684.03129927,111.5545334,10000,500
48007,9184,441.688516,36.57333792,10000,500
48007,9185,993.8956882,78.3076336,10000,500
48007,9186,1005.5972293,85.41705536,10000,500
48007,9187,1040.7023559,85.41705536,10000,500
48007,9188,989.7848165,78.3076336,10000,500
48007,9189,315.3619821,39.90745472,10000,500
48007,9190,316.924746,39.90745472,10000,500
48007,9192,328.42109930000004,39.90745472,10000,500
48007,9193,323.9856814,39.90745472,10000,500
48007,9194,326.3517296,39.90745472,10000,500
48007,9195,315.3619821,39.90745472,10000,500
48007,9197,326.3517296,39.90745472,10000,500
48007,9198,315.3619821,39.90745472,10000,500
48007,9199,708.4535344000001,85.41705536,10000,500
48007,9200,730.190715,85.41705536,10000,500
48007,9202,730.0359852,85.41705536,10000,500
48007,9203,697.05758177,106.0194307,10000,500
48007,9204,894.0929469,85.41705536,10000,500
48007,10056,1335.873802,135.1245213,10000,500
48007,10057,1351.7413191,135.1245213,10000,500
48007,10058,1288.7553828999999,135.1245213,10000,500
48007,10059,1429.2445459,135.1245213,10000,500
48007,10060,1417.7294016,135.1245213,10000,500
48007,10061,1342.8968086999998,135.1245213,10000,500
48007,10062,1427.5420306,135.1245213,10000,500
48007,10063,1319.8753936,135.1245213,10000,500
48007,10065,1814.323437,135.1245213,10000,500
48007,10066,160.93239834000002,20.85346368,10000,500
48007,10067,1448.3064513,135.1245213,10000,500
48009,541,533.26385894,77.13026944,10000,500
48009,542,772.0835754,77.13026944,10000,500
48009,543,251.54757899999998,41.91861856,10000,500
48009,544,685.9396807,77.13026944,10000,500
48009,545,772.0835754,77.13026944,10000,500
48009,546,733.8533597999999,93.03808416,10000,500
48009,9039,775.1257138000001,103.4986042,10000,500
48009,9040,669.2276293,93.03808416,10000,500
48009,9041,750.88454093,114.2591296,10000,500
48009,9043,729.8613221,103.4986042,10000,500
48009,9044,716.21166941,114.2591296,10000,500
48009,9045,676.50943582,103.4986042,10000,500
48009,9046,343.93457109999997,30.50939584,10000,500
48009,9047,402.3862,56.06895616,10000,500
48009,9048,794.3494317000001,103.4986042,10000,500
48009,9049,774.7944964000001,103.4986042,10000,500
48009,9050,754.7623136000001,103.4986042,10000,500
48009,9051,796.9402251,103.4986042,10000,500
48009,9053,944.1604886,103.4986042,10000,500
48009,9054,945.2730482000001,103.4986042,10000,500
48009,9055,961.5143181000001,103.4986042,10000,500
48009,9056,941.7977533000001,103.4986042,10000,500
48009,9057,956.1196898000001,103.4986042,10000,500
48009,9059,949.6269412,103.4986042,10000,500
48009,9060,495.58613209,71.13509984,10000,500
48009,9061,753.6744422,103.4986042,10000,500
48009,9062,743.9142825,103.4986042,10000,500
48009,9063,544.8794405,64.05355712,10000,500
48009,9064,687.9574415,69.2973568,10000,500
48009,9065,701.9651028999999,69.2973568,10000,500
48009,9066,687.9574415,69.2973568,10000,500
48009,9067,753.6744422,103.4986042,10000,500
48009,9069,362.076853,33.61412992,10000,500
48009,9070,417.77062540000003,30.50939584,10000,500
48009,9071,369.67114838,50.19436576,10000,500
48009,9072,354.90521420000005,30.50939584,10000,500
48009,9074,357.40724209999996,33.61412992,10000,500
48009,9075,359.64990227,50.19436576,10000,500
48009,9076,369.67114838,50.19436576,10000,500
48009,9077,363.7134574,33.61412992,10000,500
48009,9078,359.64990227,50.19436576,10000,500
48009,9079,352.73805649999997,33.61412992,10000,500
48009,9080,354.90521420000005,30.50939584,10000,500
48009,9081,745.2965217000001,103.4986042,10000,500
48009,9083,742.2973542000001,103.4986042,10000,500
48009,9084,270.03858961,33.61412992,10000,500
48009,9085,848.9998345,50.19436576,10000,500
48009,9086,775.1257138000001,103.4986042,10000,500
48009,9087,927.3538688,69.2973568,10000,500
48009,9088,398.37582069999996,41.91861856,10000,500
48009,9089,398.50344240000004,50.19436576,10000,500
48009,9090,289.1942488,30.50939584,10000,500
48009,9091,295.366918,17.43208768,10000,500
48009,9092,289.1942488,30.50939584,10000,500
48009,9093,720.95797482,114.2591296,10000,500
48009,9094,734.01469319,114.2591296,10000,500
48009,9095,722.7394081399999,114.2591296,10000,500
48009,9096,728.8411241299999,114.2591296,10000,500
48009,9097,676.50943582,103.4986042,10000,500
48009,9098,735.4551975,103.4986042,10000,500
48009,9099,320.012471,33.61412992,10000,500
48009,9100,727.4784592000001,103.4986042,10000,500
48009,9101,371.5328725,33.61412992,10000,500
48009,9102,443.436243,30.50939584,10000,500
48009,9103,354.90521420000005,30.50939584,10000,500
48009,9104,341.3303098,30.50939584,10000,500
48009,9105,366.5647681,41.91861856,10000,500
48009,9106,317.07278080000003,30.50939584,10000,500
48009,9107,431.65007467,58.81060416,10000,500
48009,9108,648.29789701,103.4986042,10000,500
48009,9109,685.93576769,103.4986042,10000,500
48009,9110,733.3283849000001,103.4986042,10000,500
48009,9111,691.4183513400001,103.4986042,10000,500
48009,9113,714.82625766,103.4986042,10000,500
48009,9114,715.99497412,103.4986042,10000,500
48009,9115,734.5141483,103.4986042,10000,500
48009,9116,719.63388606,103.4986042,10000,500
48009,9117,716.60772454,103.4986042,10000,500
48009,9118,733.3283849000001,103.4986042,10000,500
48009,9119,734.5141483,103.4986042,10000,500
48009,9120,774.9459383000001,103.4986042,10000,500
48009,9121,648.29789701,103.4986042,10000,500
48009,9122,719.5995456600001,103.4986042,10000,500
48009,9123,724.9028523000001,103.4986042,10000,500
48009,9124,733.8113217,103.4986042,10000,500
48009,9125,714.82625766,103.4986042,10000,500
48009,9126,691.4183513400001,103.4986042,10000,500
48009,9127,749.8232923,103.4986042,10000,500
48009,9128,723.5960917,69.2973568,10000,500
48009,9129,343.93457109999997,30.50939584,10000,500
48009,9130,348.1999553,33.61412992,10000,500
48009,9131,563.708965,69.2973568,10000,500
48009,9132,876.2437357,50.19436576,10000,500
48009,9133,668.7403809,50.19436576,10000,500
48009,9134,745.2965217000001,103.4986042,10000,500
48009,9135,753.9531874,103.4986042,10000,500
48009,9136,742.2973542000001,103.4986042,10000,500
48009,9137,745.2965217000001,103.4986042,10000,500
48009,9140,822.8997747999999,69.2973568,10000,500
48009,9141,298.8154436,33.61412992,10000,500
48009,9142,625.4219849,50.19436576,10000,500
48009,9143,544.1701748,50.19436576,10000,500
48009,9144,531.1061449,50.19436576,10000,500
48009,9145,520.3811841,50.19436576,10000,500
48009,9146,344.83355700000004,30.50939584,10000,500
48009,9147,595.1734574,50.19436576,10000,500
48009,9148,315.30884382,41.91861856,10000,500
48009,9149,373.2870077,30.50939584,10000,500
48009,9150,375.0695655,30.50939584,10000,500
48009,9151,759.0794592,50.19436576,10000,500
48009,9152,769.7730931,50.19436576,10000,500
48009,9153,606.4038137,64.05355712,10000,500
48009,9154,964.6198612000001,103.4986042,10000,500
48009,9155,756.05316804,114.2591296,10000,500
48009,9156,999.8690613000001,103.4986042,10000,500
48009,9158,974.5154024000001,103.4986042,10000,500
48009,9159,725.0544213000001,103.4986042,10000,500
48009,9160,768.4047418,103.4986042,10000,500
48009,9161,761.8888804000001,103.4986042,10000,500
48009,9162,768.4047418,103.4986042,10000,500
48009,9163,732.8398445,103.4986042,10000,500
48009,9164,761.8888804000001,103.4986042,10000,500
48009,9165,734.3969292,103.4986042,10000,500
48009,9166,768.4047418,103.4986042,10000,500
48009,9167,731.401005,103.4986042,10000,500
48009,9168,731.4233223,103.4986042,10000,500
48009,9169,980.185264,103.4986042,10000,500
48009,9171,982.7906227000001,103.4986042,10000,500
48009,9172,984.5723356000001,103.4986042,10000,500
48009,9173,980.185264,103.4986042,10000,500
48009,9174,961.5143181000001,103.4986042,10000,500
48009,9175,980.185264,103.4986042,10000,500
48009,9176,974.0760884000001,103.4986042,10000,500
48009,9177,974.3043051,103.4986042,10000,500
48009,9178,631.84490713,103.4986042,10000,500
48009,9180,378.59794669999997,33.61412992,10000,500
48009,9182,769.6010841,103.4986042,10000,500
48009,9183,239.92469927,41.91861856,10000,500
48009,9184,539.4062352,71.13509984,10000,500
48009,9185,712.5553747,41.91861856,10000,500
48009,9186,679.9513830999999,41.91861856,10000,500
48009,9187,715.0565097,41.91861856,10000,500
48009,9188,713.6723837,41.91861856,10000,500
48009,9189,773.0644067000001,103.4986042,10000,500
48009,9190,774.6271706,103.4986042,10000,500
48009,9192,786.1235239,103.4986042,10000,500
48009,9193,781.6881060000001,103.4986042,10000,500
48009,9194,784.0541542000001,103.4986042,10000,500
48009,9195,773.0644067000001,103.4986042,10000,500
48009,9197,784.0541542000001,103.4986042,10000,500
48009,9198,773.0644067000001,103.4986042,10000,500
48009,9199,514.8712152,50.19436576,10000,500
48009,9200,492.1759189,50.19436576,10000,500
48009,9202,541.5546509000001,50.19436576,10000,500
48009,9203,215.48848177000002,30.50939584,10000,500
48009,9204,509.48395089999997,41.91861856,10000,500
48009,10056,603.903702,20.3516096,10000,500
48009,10057,619.7712190999999,20.3516096,10000,500
48009,10058,556.7852829,20.3516096,10000,500
48009,10059,697.2744458999999,20.3516096,10000,500
48009,10060,685.7593016,20.3516096,10000,500
48009,10061,610.9267087,20.3516096,10000,500
48009,10062,695.5719306,20.3516096,10000,500
48009,10063,587.9052936,20.3516096,10000,500
48009,10065,1082.353337,20.3516096,10000,500
48009,10066,721.6091983399999,108.7675859,10000,500
48009,10067,716.3363512999999,20.3516096,10000,500
48011,541,855.89505894,127.7188416,10000,500
48011,542,1094.7147754,127.7188416,10000,500
48011,543,540.532579,87.23146656,10000,500
48011,544,1008.5708807,127.7188416,10000,500
48011,545,1094.7147754,127.7188416,10000,500
48011,546,1056.4844598,143.6266406,10000,500
48011,9039,1097.7568138,154.0871606,10000,500
48011,9040,991.8587293,143.6266406,10000,500
48011,9041,1073.51574093,164.8477018,10000,500
48011,9043,1052.4924220999999,154.0871606,10000,500
48011,9044,1038.84286941,164.8477018,10000,500
48011,9045,999.14053582,154.0871606,10000,500
48011,9046,647.46225,62.74493568,10000,500
48011,9047,716.8134052,62.74493568,10000,500
48011,9048,1116.9805317,154.0871606,10000,500
48011,9049,1097.4255964,154.0871606,10000,500
48011,9050,1077.3934136,154.0871606,10000,500
48011,9051,1119.5713251,154.0871606,10000,500
48011,9053,1266.7915886,154.0871606,10000,500
48011,9054,1267.9041482,154.0871606,10000,500
48011,9055,1284.1454181,154.0871606,10000,500
48011,9056,1264.4288533,154.0871606,10000,500
48011,9057,1278.7507898,154.0871606,10000,500
48011,9059,1272.2580412,154.0871606,10000,500
48011,9060,818.2172320899999,121.7236563,10000,500
48011,9061,1076.3055422,154.0871606,10000,500
48011,9062,1066.5453825,154.0871606,10000,500
48011,9063,867.5105404999999,114.6421136,10000,500
48011,9064,1010.5885415,119.8859133,10000,500
48011,9065,1024.5962029,119.8859133,10000,500
48011,9066,1010.5885415,119.8859133,10000,500
48011,9067,1076.3055422,154.0871606,10000,500
48011,9069,651.061853,78.92697792,10000,500
48011,9070,731.0355466999999,62.74493568,10000,500
48011,9071,666.3032186,78.92697792,10000,500
48011,9072,662.6956803,62.74493568,10000,500
48011,9074,646.3922421,78.92697792,10000,500
48011,9075,673.7141217999999,78.92697792,10000,500
48011,9076,666.3032186,78.92697792,10000,500
48011,9077,652.6984574,78.92697792,10000,500
48011,9078,673.7141217999999,78.92697792,10000,500
48011,9079,641.7230565,78.92697792,10000,500
48011,9080,662.6956803,62.74493568,10000,500
48011,9081,1067.9276217,154.0871606,10000,500
48011,9083,1064.9284542,154.0871606,10000,500
48011,9084,559.02358961,78.92697792,10000,500
48011,9085,1171.6309345,100.7829222,10000,500
48011,9086,1097.7568138,154.0871606,10000,500
48011,9087,1249.9849688,119.8859133,10000,500
48011,9088,687.3608207,87.23146656,10000,500
48011,9089,695.1355126999999,78.92697792,10000,500
48011,9090,632.7920488,84.38553088,10000,500
48011,9091,584.3519180000001,62.74493568,10000,500
48011,9092,632.7920488,84.38553088,10000,500
48011,9093,1043.58917482,164.8477018,10000,500
48011,9094,1056.64589319,164.8477018,10000,500
48011,9095,1045.37060814,164.8477018,10000,500
48011,9096,1051.47232413,164.8477018,10000,500
48011,9097,999.14053582,154.0871606,10000,500
48011,9098,1058.0862975,154.0871606,10000,500
48011,9099,608.997471,78.92697792,10000,500
48011,9100,1050.1095592,154.0871606,10000,500
48011,9101,660.5178725000001,78.92697792,10000,500
48011,9102,759.7206481000001,62.74493568,10000,500
48011,9103,662.6956803,62.74493568,10000,500
48011,9104,649.1207759,62.74493568,10000,500
48011,9105,655.5497681,87.23146656,10000,500
48011,9106,606.5955411,62.74493568,10000,500
48011,9107,754.2811746699999,109.3991606,10000,500
48011,9108,970.92899701,154.0871606,10000,500
48011,9109,1008.56686769,154.0871606,10000,500
48011,9110,1055.9594849,154.0871606,10000,500
48011,9111,1014.04945134,154.0871606,10000,500
48011,9113,1037.45735766,154.0871606,10000,500
48011,9114,1038.6260741199999,154.0871606,10000,500
48011,9115,1057.1452483,154.0871606,10000,500
48011,9116,1042.26498606,154.0871606,10000,500
48011,9117,1039.23882454,154.0871606,10000,500
48011,9118,1055.9594849,154.0871606,10000,500
48011,9119,1057.1452483,154.0871606,10000,500
48011,9120,1097.5770383,154.0871606,10000,500
48011,9121,970.92899701,154.0871606,10000,500
48011,9122,1042.23064566,154.0871606,10000,500
48011,9123,1047.5339523,154.0871606,10000,500
48011,9124,1056.4424217,154.0871606,10000,500
48011,9125,1037.45735766,154.0871606,10000,500
48011,9126,1014.04945134,154.0871606,10000,500
48011,9127,1072.4543923,154.0871606,10000,500
48011,9128,1046.2271917,119.8859133,10000,500
48011,9129,647.46225,62.74493568,10000,500
48011,9130,637.1849553,78.92697792,10000,500
48011,9131,886.3400650000001,119.8859133,10000,500
48011,9132,1198.8748357,100.7829222,10000,500
48011,9133,991.3714808999999,100.7829222,10000,500
48011,9134,1067.9276217,154.0871606,10000,500
48011,9135,1076.5842874,154.0871606,10000,500
48011,9136,1064.9284542,154.0871606,10000,500
48011,9137,1067.9276217,154.0871606,10000,500
48011,9140,1145.5308748,119.8859133,10000,500
48011,9141,587.8004436,78.92697792,10000,500
48011,9142,918.9468642,87.23146656,10000,500
48011,9143,866.8012747999999,100.7829222,10000,500
48011,9144,853.7372449,100.7829222,10000,500
48011,9145,843.0122841,100.7829222,10000,500
48011,9146,658.0984783,62.74493568,10000,500
48011,9147,917.8045574,100.7829222,10000,500
48011,9148,604.29384382,87.23146656,10000,500
48011,9149,686.551929,62.74493568,10000,500
48011,9150,688.3344868,62.74493568,10000,500
48011,9151,1081.7105592,100.7829222,10000,500
48011,9152,1092.4041931,100.7829222,10000,500
48011,9153,929.0349137,114.6421136,10000,500
