supplier,hub,dist_s_h,cost_per_unit_s_h ,truck_cost_s_h,truck_cap_s_h
48039,17592,367.5337,63.77528416,10000,500
48039,17620,692.1122,114.669193,10000,500
48039,17679,191.7015,36.2047952,10000,500
48039,17717,321.69,56.586992,10000,500
48039,17784,651.811,108.3499648,10000,500
48039,17792,568.6422,95.30909696,10000,500
48039,17822,416.9271,71.52016928,10000,500
48039,17829,80.1984,18.72110912,10000,500
48039,17896,453.0596,77.18574528,10000,500
48039,17931,569.189,95.3948352,10000,500
48039,17934,577.9852,96.77407936,10000,500
48039,17942,394.8812,68.06337216,10000,500
48039,17943,251.9528,45.65219904,10000,500
48039,17945,763.6044,125.8791699,10000,500
48039,17952,608.8393,101.6120022,10000,500
48039,18029,84.1198,19.33598464,10000,500
48039,18042,219.285,40.529888,10000,500
48039,18063,366.9917,63.69029856,10000,500
48039,18082,129.4066,26.43695488,10000,500
48039,18127,290.4859,51.69418912,10000,500
48039,18286,328.7901,57.70028768,10000,500
48039,18288,285.3178,50.88383104,10000,500
48039,18294,488.4994,82.74270592,10000,500
48039,18303,440.3934,75.19968512,10000,500
48041,17201,454.1159,77.35137312,10000,500
48041,17218,391.3184,67.50472512,10000,500
48041,17359,179.7761,34.33489248,10000,500
48041,17372,295.9656,52.55340608,10000,500
48041,17395,93.6656,20.83276608,10000,500
48041,17404,406.9848,69.96121664,10000,500
48041,17447,227.7799,41.86188832,10000,500
48041,17466,528.4183,89.00198944,10000,500
48041,17507,192.4852,36.32767936,10000,500
48041,17592,207.1794,38.63172992,10000,500
48041,17620,470.145,79.864736,10000,500
48041,17679,255.2774,46.17349632,10000,500
48041,17717,99.7227,21.78251936,10000,500
48041,17784,429.8438,73.54550784,10000,500
48041,17792,402.055,69.188224,10000,500
48041,17822,150.9191,29.81011488,10000,500
48041,17829,159.1541,31.10136288,10000,500
48041,17896,231.0923,42.38127264,10000,500
48041,17931,380.5416,65.81492288,10000,500
48041,17934,356.018,61.9696224,10000,500
48041,17942,467.0482,79.37915776,10000,500
48041,17943,324.1198,56.96798464,10000,500
48041,17945,541.6372,91.07471296,10000,500
48041,17952,385.5561,66.60119648,10000,500
48041,18029,253.2481,45.85530208,10000,500
48041,18042,154.9617,30.44399456,10000,500
48041,18063,145.0245,28.8858416,10000,500
48041,18082,277.8634,49.71498112,10000,500
48041,18127,362.6529,63.00997472,10000,500
48041,18286,118.5237,24.73051616,10000,500
48041,18288,124.9635,25.7402768,10000,500
48041,18294,328.145,57.599136,10000,500
48041,18303,196.7007,36.98866976,10000,500
48043,17201,1010.0654,164.5242547,10000,500
48043,17218,937.9569,153.2176419,10000,500
48043,17359,920.553,150.4887104,10000,500
48043,17372,580.8547,97.22401696,10000,500
48043,17395,810.7603,133.273215,10000,500
48043,17404,870.9274,142.7074163,10000,500
48043,17447,1018.507,165.8478976,10000,500
48043,17466,565.6081,94.83335008,10000,500
48043,17507,725.2576,119.8663917,10000,500
48043,17592,930.2621,152.0110973,10000,500
48043,17620,777.576,128.0699168,10000,500
48043,17679,850.3369,139.4788259,10000,500
48043,17717,847.4596,139.0276653,10000,500
48043,17784,816.5827,134.1861674,10000,500
48043,17792,948.5166,154.8734029,10000,500
48043,17822,776.2178,127.856951,10000,500
48043,17829,923.7055,150.9830224,10000,500
48043,17896,785.872,129.3707296,10000,500
48043,17931,893.1283,146.1885174,10000,500
48043,17934,720.3707,119.1001258,10000,500
48043,17942,930.9909,152.1253731,10000,500
48043,17943,840.9514,138.0071795,10000,500
48043,17945,777.649,128.0813632,10000,500
48043,17952,589.6528,98.60355904,10000,500
48043,18029,960.6204,156.7712787,10000,500
48043,18042,802.7682,132.0200538,10000,500
48043,18063,841.3774,138.0739763,10000,500
48043,18082,862.0228,141.311175,10000,500
48043,18127,838.1389,137.5661795,10000,500
48043,18286,897.8922,146.935497,10000,500
48043,18288,963.4386,157.2131725,10000,500
48043,18294,900.5027,147.3448234,10000,500
48043,18303,729.8267,120.5828266,10000,500
48045,17201,577.9302,96.76545536,10000,500
48045,17218,478.5167,81.17741856,10000,500
48045,17359,938.2886,153.2696525,10000,500
48045,17372,587.9798,98.34123264,10000,500
48045,17395,698.4925,115.669624,10000,500
48045,17404,957.61,156.299248,10000,500
48045,17447,973.5182,158.7936538,10000,500
48045,17466,314.193,55.4114624,10000,500
48045,17507,736.727,121.6647936,10000,500
48045,17592,602.4074,100.6034803,10000,500
48045,17620,290.457,51.6896576,10000,500
48045,17679,938.4956,153.3021101,10000,500
48045,17717,653.3296,108.5880813,10000,500
48045,17784,322.3527,56.69090336,10000,500
48045,17792,519.8664,87.66105152,10000,500
48045,17822,680.7899,112.8938563,10000,500
48045,17829,904.8924,148.0331283,10000,500
48045,17896,576.3899,96.52393632,10000,500
48045,17931,425.5544,72.87292992,10000,500
48045,17934,460.3666,78.33148288,10000,500
48045,17942,1017.6735,165.7172048,10000,500
48045,17943,1007.338,164.0965984,10000,500
48045,17945,210.1643,39.09976224,10000,500
48045,17952,417.4244,71.59814592,10000,500
48045,18029,978.356,159.5522208,10000,500
48045,18042,838.1799,137.5726083,10000,500
48045,18063,619.8924,103.3451283,10000,500
48045,18082,961.0816,156.8435949,10000,500
48045,18127,924.8215,151.1580112,10000,500
48045,18286,651.3402,108.2761434,10000,500
48045,18288,686.7722,113.831881,10000,500
48045,18294,564.9419,94.72888992,10000,500
48045,18303,612.0065,102.1086192,10000,500
48047,17201,913.4927,149.3816554,10000,500
48047,17218,851.0278,139.587159,10000,500
48047,17359,381.2982,65.93355776,10000,500
48047,17372,464.2686,78.94331648,10000,500
48047,17395,553.1405,92.8784304,10000,500
48047,17404,154.344,30.3471392,10000,500
48047,17447,459.0654,78.12745472,10000,500
48047,17466,710.1782,117.5019418,10000,500
48047,17507,482.3022,81.77098496,10000,500
48047,17592,684.3347,113.449681,10000,500
48047,17620,929.8543,151.9471542,10000,500
48047,17679,275.9205,49.4103344,10000,500
48047,17717,601.5322,100.466249,10000,500
48047,17784,889.5532,145.6279418,10000,500
48047,17792,861.7644,141.2706579,10000,500
48047,17822,530.2904,89.29553472,10000,500
48047,17829,425.9381,72.93309408,10000,500
48047,17896,650.9135,108.2092368,10000,500
48047,17931,840.251,137.8973568,10000,500
48047,17934,815.7274,134.0520563,10000,500
48047,17942,76.6764,18.16885952,10000,500
48047,17943,207.6639,38.70769952,10000,500
48047,17945,1001.3465,163.1571312,10000,500
48047,17952,605.2268,101.0455622,10000,500
48047,18029,360.8345,62.7248496,10000,500
48047,18042,384.7983,66.48237344,10000,500
48047,18063,595.45,99.51256,10000,500
48047,18082,312.7581,55.18647008,10000,500
48047,18127,169.8223,32.77413664,10000,500
48047,18286,651.9648,108.3740806,10000,500
48047,18288,678.1042,112.4727386,10000,500
48047,18294,788.4664,129.7775315,10000,500
48047,18303,553.7567,92.97505056,10000,500
48049,17201,434.1091,74.21430688,10000,500
48049,17218,360.6802,62.70065536,10000,500
48049,17359,467.6213,79.46901984,10000,500
48049,17372,147.9626,29.34653568,10000,500
48049,17395,255.8666,46.26588288,10000,500
48049,17404,538.9648,90.65568064,10000,500
48049,17447,565.5752,94.82819136,10000,500
48049,17466,157.6304,30.86244672,10000,500
48049,17507,200.5483,37.59197344,10000,500
48049,17592,288.8597,51.43920096,10000,500
48049,17620,279.1864,49.92242752,10000,500
48049,17679,453.8846,77.31510528,10000,500
48049,17717,244.2373,44.44240864,10000,500
48049,17784,365.1538,63.40211584,10000,500
48049,17792,366.6671,63.63940128,10000,500
48049,17822,197.3513,37.09068384,10000,500
48049,17829,470.7737,79.96331616,10000,500
48049,17896,165.3029,32.06549472,10000,500
48049,17931,315.8516,55.67153088,10000,500
48049,17934,165.604,32.1127072,10000,500
48049,17942,599.0282,100.0736218,10000,500
48049,17943,523.481,88.2278208,10000,500
48049,17945,369.6714,64.11047552,10000,500
48049,17952,52.6791,14.40608288,10000,500
48049,18029,507.6887,85.75158816,10000,500
48049,18042,367.5072,63.77112896,10000,500
48049,18063,197.6863,37.14321184,10000,500
48049,18082,490.4143,83.04296224,10000,500
48049,18127,506.1763,85.51444384,10000,500
48049,18286,260.7248,47.02764864,10000,500
48049,18288,319.5547,56.25217696,10000,500
48049,18294,314.4211,55.44722848,10000,500
48049,18303,152.0272,29.98386496,10000,500
48051,17201,455.6044,77.58476992,10000,500
48051,17218,393.1395,67.7902736,10000,500
48051,17359,158.9948,31.07638464,10000,500
48051,17372,260.6449,47.01512032,10000,500
48051,17395,58.3449,15.29448032,10000,500
48051,17404,371.6641,64.42293088,10000,500
48051,17447,238.7326,43.57927168,10000,500
48051,17466,502.0162,84.86214016,10000,500
48051,17507,157.1645,30.7893936,10000,500
48051,17592,247.0395,44.8817936,10000,500
48051,17620,471.966,80.1502688,10000,500
48051,17679,219.9567,40.63521056,10000,500
48051,17717,125.1893,25.77568224,10000,500
48051,17784,431.6649,73.83105632,10000,500
48051,17792,403.8761,69.47377248,10000,500
48051,17822,115.5984,24.27182912,10000,500
48051,17829,152.1066,29.99631488,10000,500
48051,17896,221.5879,40.89098272,10000,500
48051,17931,382.3627,66.10047136,10000,500
48051,17934,357.839,62.2551552,10000,500
48051,17942,431.7275,73.840872,10000,500
48051,17943,288.7991,51.42969888,10000,500
48051,17945,543.4582,91.36024576,10000,500
48051,17952,397.0648,68.40576064,10000,500
48051,18029,259.8171,46.88532128,10000,500
48051,18042,119.641,24.9057088,10000,500
48051,18063,137.2986,27.67442048,10000,500
48051,18082,242.5427,44.17669536,10000,500
48051,18127,327.3322,57.47168896,10000,500
48051,18286,143.9903,28.72367904,10000,500
48051,18288,164.8236,31.99034048,10000,500
48051,18294,330.5781,57.98064608,10000,500
48051,18303,161.38,31.450384,10000,500
48053,17201,497.5807,84.16665376,10000,500
48053,17218,435.1158,74.37215744,10000,500
48053,17359,317.2321,55.88799328,10000,500
48053,17372,53.4243,14.52293024,10000,500
48053,17395,172.8937,33.25573216,10000,500
48053,17404,389.0203,67.14438304,10000,500
48053,17447,415.186,71.2471648,10000,500
48053,17466,306.9392,54.27406656,10000,500
48053,17507,61.6413,15.81135584,10000,500
48053,17592,268.4227,48.23467936,10000,500
48053,17620,513.9424,86.73216832,10000,500
48053,17679,316.6352,55.79439936,10000,500
48053,17717,185.6202,35.25124736,10000,500
48053,17784,473.6412,80.41294016,10000,500
48053,17792,445.8524,76.05565632,10000,500
48053,17822,114.3784,24.08053312,10000,500
48053,17829,320.3845,56.3822896,10000,500
48053,17896,178.9094,34.19899392,10000,500
48053,17931,424,72.7,10000,500
48053,17934,238.0991,43.47993888,10000,500
48053,17942,449.0837,76.56232416,10000,500
48053,17943,359.0443,62.44414624,10000,500
48053,17945,585.4346,97.94214528,10000,500
48053,17952,201.9879,37.81770272,10000,500
48053,18029,357.2995,62.1705616,10000,500
48053,18042,217.1179,40.19008672,10000,500
48053,18063,179.538,34.2975584,10000,500
48053,18082,340.0251,59.46193568,10000,500
48053,18127,356.2318,62.00314624,10000,500
48053,18286,236.0528,43.15907904,10000,500
48053,18288,279.351,49.9482368,10000,500
48053,18294,372.5544,64.56252992,10000,500
48053,18303,69.0543,16.97371424,10000,500
48055,17201,535.7339,90.14907552,10000,500
48055,17218,473.269,80.3545792,10000,500
48055,17359,215.139,39.8797952,10000,500
48055,17372,168.2588,32.52897984,10000,500
48055,17395,175.3817,33.64585056,10000,500
48055,17404,331.9431,58.19467808,10000,500
48055,17447,313.0929,55.23896672,10000,500
48055,17466,449.3951,76.61115168,10000,500
48055,17507,104.5435,22.5384208,10000,500
48055,17592,306.576,54.2171168,10000,500
48055,17620,552.0956,92.71459008,10000,500
48055,17679,148.4847,29.42840096,10000,500
48055,17717,223.7735,41.2336848,10000,500
48055,17784,511.7944,86.39536192,10000,500
48055,17792,484.0056,82.03807808,10000,500
48055,17822,152.5316,30.06295488,10000,500
48055,17829,218.2914,40.37409152,10000,500
48055,17896,273.1547,48.97665696,10000,500
48055,17931,462.4922,78.66477696,10000,500
48055,17934,437.9686,74.81947648,10000,500
48055,17942,392.0065,67.6126192,10000,500
48055,17943,218.0812,40.34113216,10000,500
48055,17945,623.5878,103.924567,10000,500
48055,17952,344.4438,60.15478784,10000,500
48055,18029,255.2064,46.16236352,10000,500
48055,18042,97.3542,21.41113856,10000,500
48055,18063,217.6912,40.27998016,10000,500
48055,18082,169.7625,32.76476,10000,500
48055,18127,283.8074,50.64700032,10000,500
48055,18286,274.206,49.1415008,10000,500
48055,18288,300.3454,53.24015872,10000,500
48055,18294,410.7077,70.54496736,10000,500
48055,18303,175.9979,33.74247072,10000,500
48057,17201,706.0417,116.8533386,10000,500
48057,17218,643.5767,107.0588266,10000,500
48057,17359,170.5199,32.88352032,10000,500
48057,17372,386.0924,66.68528832,10000,500
48057,17395,308.7822,54.56304896,10000,500
48057,17404,149.6022,29.60362496,10000,500
48057,17447,174.3791,33.48864288,10000,500
48057,17466,667.2286,110.7674445,10000,500
48057,17507,322.377,56.6947136,10000,500
48057,17592,476.8837,80.92136416,10000,500
48057,17620,722.4033,119.4188374,10000,500
48057,17679,65.1261,16.35777248,10000,500
48057,17717,367.2229,63.72655072,10000,500
48057,17784,682.1021,113.0996093,10000,500
48057,17792,654.3133,108.7423254,10000,500
48057,17822,370.3652,64.21926336,10000,500
48057,17829,215.1598,39.88305664,10000,500
48057,17896,472.0251,80.15953568,10000,500
48057,17931,632.7999,105.3690243,10000,500
48057,17934,608.2763,101.5237238,10000,500
48057,17942,234.6963,42.94637984,10000,500
48057,17943,91.7679,20.53520672,10000,500
48057,17945,793.8955,130.6288144,10000,500
48057,17952,562.2773,94.31108064,10000,500
48057,18029,103.5885,22.3886768,10000,500
48057,18042,165.3804,32.07764672,10000,500
48057,18063,387.7359,66.94298912,10000,500
48057,18082,101.9798,22.13643264,10000,500
48057,18127,130.301,26.5771968,10000,500
48057,18286,410.7097,70.54528096,10000,500
48057,18288,431.543,73.8119424,10000,500
48057,18294,581.0154,97.24921472,10000,500
48057,18303,393.8315,67.8987792,10000,500
48059,17201,438.0625,74.8342,10000,500
48059,17218,365.954,63.5275872,10000,500
48059,17359,564.0561,94.58999648,10000,500
48059,17372,224.4354,41.33747072,10000,500
48059,17395,352.3014,61.38685952,10000,500
48059,17404,594.0656,99.29548608,10000,500
48059,17447,662.0101,109.9491837,10000,500
48059,17466,66.87,16.631216,10000,500
48059,17507,296.9831,52.71295008,10000,500
48059,17592,354.3179,61.70304672,10000,500
48059,17620,231.5484,42.45278912,10000,500
48059,17679,550.3194,92.43608192,10000,500
48059,17717,391.7472,67.57196096,10000,500
48059,17784,270.5551,48.56903968,10000,500
48059,17792,376.5137,65.18334816,10000,500
48059,17822,293.7861,52.21166048,10000,500
48059,17829,567.2086,95.08430848,10000,500
48059,17896,215.7309,39.97260512,10000,500
48059,17931,321.1254,56.49846272,10000,500
48059,17934,148.3678,29.41007104,10000,500
48059,17942,654.129,108.7134272,10000,500
48059,17943,564.0896,94.59524928,10000,500
48059,17945,231.6215,42.4642512,10000,500
48059,17952,53.88,14.594384,10000,500
48059,18029,604.1235,100.8725648,10000,500
48059,18042,463.942,78.8921056,10000,500
48059,18063,294.1211,52.26418848,10000,500
48059,18082,586.8492,98.16395456,10000,500
48059,18127,561.2771,94.15424928,10000,500
48059,18286,389.7579,67.26003872,10000,500
48059,18288,438.6826,74.93143168,10000,500
48059,18294,328.4998,57.65476864,10000,500
48059,18303,248.4621,45.10485728,10000,500
48061,17201,1057.1008,171.8994054,10000,500
48061,17218,994.6358,162.1048934,10000,500
48061,17359,467.3704,79.42967872,10000,500
48061,17372,607.8766,101.4610509,10000,500
48061,17395,605.6488,101.1117318,10000,500
48061,17404,239.0163,43.62375584,10000,500
48061,17447,545.1377,91.62359136,10000,500
48061,17466,853.7862,140.0196762,10000,500
48061,17507,625.9103,104.288735,10000,500
48061,17592,827.9428,135.967431,10000,500
48061,17620,1073.4624,174.4649043,10000,500
48061,17679,361.9927,62.90645536,10000,500
48061,17717,745.1403,122.983999,10000,500
48061,17784,1033.1612,168.1456762,10000,500
48061,17792,1005.3724,163.7883923,10000,500
48061,17822,673.8984,111.8132691,10000,500
48061,17829,512.0104,86.42923072,10000,500
48061,17896,794.5215,130.7269712,10000,500
48061,17931,983.859,160.4150912,10000,500
48061,17934,959.3354,156.5697907,10000,500
48061,17942,150.634,29.7654112,10000,500
48061,17943,293.7361,52.20382048,10000,500
48061,17945,1144.9546,185.6748813,10000,500
48061,17952,748.8349,123.5633123,10000,500
48061,18029,446.9068,76.22098624,10000,500
48061,18042,462.247,78.6263296,10000,500
48061,18063,739.058,122.0302944,10000,500
48061,18082,398.8304,68.68260672,10000,500
48061,18127,255.8945,46.2702576,10000,500
48061,18286,707.5763,117.0939638,10000,500
48061,18288,728.4096,120.3606253,10000,500
48061,18294,932.0745,152.2952816,10000,500
48061,18303,697.3647,115.492785,10000,500
48063,17201,105.1187,22.62861216,10000,500
48063,17218,234.0413,42.84367584,10000,500
48063,17359,494.0814,83.61796352,10000,500
48063,17372,525.2052,88.49817536,10000,500
48063,17395,384.2239,66.39230752,10000,500
48063,17404,753.0423,124.2230326,10000,500
48063,17447,471.3372,80.05167296,10000,500
48063,17466,517.0688,87.22238784,10000,500
